Address,Area,Room,Parking,Warehouse,Elevator,Price,Price(USD),numerical_Address
439,439,Punak,91,2,1,1,1,3230000000,107666,50
440,440,Pardis,105,2,1,1,1,690000000,23000,46
441,441,Central Janatabad,86,2,1,1,1,3480000000,116000,9
442,442,Farmanieh,200,3,1,1,1,35000000000,1166666,18
443,443,Pardis,87,2,1,1,1,760000000,25333,46
444,444,Shahran,103,2,1,1,1,3550000000,118333,63
445,445,Feiz Garden,73,2,1,1,1,2600000000,86666,19
446,446,Northern Chitgar,90,2,1,1,1,455000000,15166,39
447,447,Andisheh,134,3,1,1,1,1600000000,53333,4
448,448,Shahran,60,1,1,1,1,1850000000,61666,63
449,449,Shahran,51,1,1,1,0,2020000000,67333,63
450,450,Pardis,108,2,1,1,0,1300000000,43333,46
451,451,Pardis,86,2,1,1,1,610000000,20333,46
452,452,Pardis,110,2,1,1,0,1870000000,62333,46
453,453,Pardis,88,2,1,1,1,740000000,24666,46
454,454,Pardis,85,2,1,1,1,780000000,26000,46
455,455,Pirouzi,100,2,1,1,1,3000000000,100000,49
456,456,Pardis,87,2,1,1,1,715000000,23833,46
457,457,Farmanieh,191,3,1,1,1,18145000000,604833,18
458,458,Salsabil,91,2,1,1,1,2093000000,69766,58
459,459,Farmanieh,282,3,1,1,1,36660000000,1222000,18
460,460,Niavaran,282,2,1,1,1,30000000000,1000000,37
461,461,Farmanieh,210,3,1,1,1,23100000000,770000,18
462,462,Pardis,87,2,1,1,1,650000000,21666,46
463,463,Kook,170,2,1,1,1,7140000000,238000,33
464,464,Northern Janatabad,89,2,1,1,1,3100000000,103333,40
465,465,Zaferanieh,135,3,1,1,1,11800000000,393333,74
466,466,Air force,75,2,0,0,0,1650000000,55000,1
467,467,Air force,105,2,1,1,1,3990000000,133000,1
468,468,Saadat Abad,320,4,1,1,1,40000000000,1333333,57
469,469,Saadat Abad,111,2,1,1,1,6800000000,226666,57
470,470,Gheitarieh,112,2,1,1,1,8200000000,273333,20
471,471,Ekhtiarieh,147,3,1,1,1,8400000000,280000,15
472,472,Saadat Abad,150,3,1,1,1,12000000000,400000,57
473,473,Ekhtiarieh,220,3,1,1,1,15000000000,500000,15
474,474,Narmak,66,2,1,1,1,2510000000,83666,36
475,475,Shahr-e-Ziba,75,2,1,1,0,1880000000,62666,60
476,476,Aqdasieh,180,3,1,1,1,12600000000,420000,5
477,477,Saadat Abad,103,2,1,1,1,5200000000,173333,57
478,478,Pasdaran,115,2,1,1,1,11000000000,366666,47
479,479,Andisheh,115,2,1,1,1,1900000000,63333,4
480,480,Narmak,150,3,1,1,1,8400000000,280000,36
481,481,Qasr-od-Dasht,78,2,1,1,1,2000000000,66666,52
482,482,Persian Gulf Martyrs Lake,100,2,1,1,1,1000000000,33333,48
483,483,Punak,58,1,1,1,1,2650000000,88333,50
484,484,Punak,90,2,1,1,1,4200000000,140000,50
485,485,Gheitarieh,235,3,1,1,1,24000000000,800000,20
486,486,Punak,48,1,1,1,1,2250000000,75000,50
487,487,Punak,70,2,1,1,1,2800000000,93333,50
488,488,Punak,86,2,1,1,1,4200000000,140000,50
489,489,Pardis,79,2,1,1,1,550000000,18333,46
490,490,Central Janatabad,88,2,1,1,1,3600000000,120000,9
491,491,Qalandari,145,3,1,1,1,13000000000,433333,51
492,492,Jeyhoon,64,2,1,1,0,1500000000,50000,27
493,493,Saadat Abad,135,3,1,1,1,11475000000,382500,57
494,494,Pirouzi,50,1,0,1,0,1260000000,42000,49
495,495,Pardis,87,2,1,1,1,540000000,18000,46
496,496,Pardis,84,2,1,1,1,550000000,18333,46
497,497,Zaferanieh,300,4,1,1,1,42000000000,1400000,74
498,498,Zaferanieh,137,3,1,1,1,10000000000,333333,74
499,499,Velenjak,105,2,1,1,1,9500000000,316666,69
500,500,Zaferanieh,145,2,1,1,1,11000000000,366666,74
501,501,Pardis,84,2,1,1,1,560000000,18666,46
502,502,Zaferanieh,170,2,1,1,1,32000000000,1066666,74
503,503,Zaferanieh,157,3,1,1,1,14800000000,493333,74
504,504,Zaferanieh,170,3,1,1,1,19000000000,633333,74
505,505,Zaferanieh,283,3,1,1,1,29700000000,990000,74
506,506,Pardis,84,2,1,1,1,540000000,18000,46
507,507,Pardis,84,2,1,1,1,550000000,18333,46
508,508,Northern Janatabad,80,2,1,1,0,3250000000,108333,40
509,509,Kamranieh,125,2,1,1,1,8700000000,290000,30
510,510,Punak,65,2,1,1,1,2350000000,78333,50
511,511,Southern Janatabad,105,2,1,1,1,5300000000,176666,66
512,512,Farmanieh,170,3,1,1,1,18700000000,623333,18
513,513,Ekhtiarieh,230,3,1,1,1,19300000000,643333,15
514,514,Pasdaran,200,3,1,1,1,22000000000,733333,47
515,515,Pasdaran,150,3,1,1,1,13000000000,433333,47
516,516,Central Janatabad,93,2,1,1,1,4650000000,155000,9
517,517,Central Janatabad,110,2,1,1,1,4500000000,150000,9
518,518,Saadat Abad,95,2,1,1,1,5700000000,190000,57
519,519,Ekhtiarieh,128,3,1,1,1,8960000000,298666,15
520,520,Saadat Abad,140,2,1,1,1,8400000000,280000,57
521,521,Southern Janatabad,86,2,1,1,1,3200000000,106666,66
522,522,Saadat Abad,70,2,1,1,1,3900000000,130000,57
523,523,East Ferdows Boulevard,173,3,1,1,1,9515000000,317166,14
524,524,Southern Janatabad,72,2,1,1,1,3150000000,105000,66
525,525,Saadat Abad,73,2,1,1,1,3900000000,130000,57
526,526,Central Janatabad,75,1,1,1,1,3200000000,106666,9
527,527,West Ferdows Boulevard,67,2,1,1,1,2200000000,73333,70
528,528,East Ferdows Boulevard,68,2,1,1,1,2700000000,90000,14
529,529,Pardis,88,2,1,1,1,1900000000,63333,46
530,530,Saadat Abad,111,2,1,1,1,5661000000,188700,57
531,531,West Ferdows Boulevard,98,2,1,1,0,3750000000,125000,70
532,532,West Ferdows Boulevard,62,2,1,1,1,2750000000,91666,70
533,533,Central Janatabad,80,2,1,1,1,4240000000,141333,9
534,534,Saadat Abad,200,4,1,1,1,15000000000,500000,57
535,535,Saadat Abad,210,4,1,1,1,15500000000,516666,57
536,536,Shahrake Gharb,162,3,1,1,1,12150000000,405000,61
537,537,Ekhtiarieh,150,3,1,1,1,12000000000,400000,15
538,538,Pardis,82,2,1,1,1,1100000000,36666,46
539,539,Pasdaran,130,3,1,1,1,11100000000,370000,47
540,540,Saadat Abad,76,2,1,1,1,4000000000,133333,57
541,541,Shahrake Gharb,96,2,1,1,1,4800000000,160000,61
542,542,Saadat Abad,103,2,1,1,1,5200000000,173333,57
543,543,Saadat Abad,135,3,1,0,1,8700000000,290000,57
544,544,Shahrake Gharb,140,2,1,1,1,12600000000,420000,61
545,545,Shahrake Gharb,165,3,1,1,1,14800000000,493333,61
546,546,Shahrake Qods,120,2,1,1,1,1050000000,35000,62
547,547,Pardis,160,2,1,1,1,2000000000,66666,46
548,548,Gheitarieh,150,3,1,1,1,9000000000,300000,20
549,549,Pirouzi,51,1,0,1,1,1300000000,43333,49
550,550,Ekhtiarieh,75,1,1,1,1,3900000000,130000,15
551,551,East Ferdows Boulevard,180,3,1,1,1,9900000000,330000,14
552,552,Shahrake Qods,93,2,1,1,1,1181100000,39370,62
553,553,Shahrake Qods,84,2,1,1,1,1150800000,38360,62
554,554,Shahrake Qods,92,2,0,1,1,1012000000,33733,62
555,555,Shahrake Qods,105,2,1,1,1,1365000000,45500,62
556,556,Central Janatabad,67,2,1,1,0,2400000000,80000,9
557,557,Ekhtiarieh,100,2,1,1,1,5500000000,183333,15
558,558,Pasdaran,170,3,1,1,1,10800000000,360000,47
559,559,Pasdaran,162,3,1,1,1,7600000000,253333,47
560,560,Shahran,43,1,1,1,1,2080000000,69333,63
561,561,Gheitarieh,150,3,1,1,1,12500000000,416666,20
562,562,Farmanieh,245,3,1,1,1,22050000000,735000,18
563,563,Northern Janatabad,93,2,1,1,1,4140000000,138000,40
564,564,Persian Gulf Martyrs Lake,60,1,1,1,1,295000000,9833,48
565,565,Gheitarieh,128,3,1,1,1,9300000000,310000,20
566,566,Pardis,87,2,1,1,1,795000000,26500,46
567,567,Heravi,100,2,1,1,1,5500000000,183333,25
568,568,Heravi,124,2,1,1,1,7040000000,234666,25
569,569,Abazar,156,3,1,1,1,9400000000,313333,0
570,570,Gheitarieh,171,3,1,1,1,14000000000,466666,20
571,571,Central Janatabad,58,2,1,1,0,2080000000,69333,9
572,572,Amirieh,88,2,1,1,1,2024000000,67466,3
573,573,Niavaran,190,3,1,1,1,24700000000,823333,37
574,574,Central Janatabad,61,1,1,1,0,2180000000,72666,9
575,575,Niavaran,165,3,1,1,1,17200000000,573333,37
576,576,Gheitarieh,235,3,1,1,1,26500000000,883333,20
577,577,Pardis,87,2,1,1,1,670000000,22333,46
578,578,Pardis,121,3,1,1,1,630000000,21000,46
579,579,Pardis,105,2,1,1,1,955000000,31833,46
580,580,Pardis,100,3,1,1,1,500000000,16666,46
581,581,Pardis,105,2,1,1,1,980000000,32666,46
582,582,Shahr-e-Ziba,69,2,1,1,1,2050000000,68333,60
583,583,Shahrake Gharb,115,2,1,1,1,13000000000,433333,61
584,584,Shahrake Gharb,157,3,1,1,1,18500000000,616666,61
585,585,Heravi,145,3,1,1,1,7541000000,251366,25
586,586,Velenjak,160,3,1,1,1,10700000000,356666,69
587,587,Zaferanieh,261,4,1,1,1,26000000000,866666,74
588,588,Zaferanieh,145,3,1,1,1,11000000000,366666,74
589,589,Pirouzi,51,1,0,1,1,1275000000,42500,49
590,590,Pardis,87,2,1,1,1,490000000,16333,46
591,591,Dehkade Olampic,116,2,1,1,1,4350000000,145000,11
592,592,Jeyhoon,95,2,1,1,1,2280000000,76000,27
593,593,Jeyhoon,75,2,1,1,1,2250000000,75000,27
594,594,Komeil,86,2,1,1,1,1978000000,65933,32
595,595,Punak,95,2,1,1,1,4200000000,140000,50
596,596,Amirieh,70,2,1,1,1,1630000000,54333,3
597,597,Saadat Abad,140,3,1,1,1,9800000000,326666,57
598,598,Central Janatabad,81,2,1,1,1,4000000000,133333,9
599,599,Shahran,109,2,1,1,1,3500000000,116666,63
600,600,Aqdasieh,122,2,1,1,1,7000000000,233333,5
601,601,Central Janatabad,70,1,1,1,1,3100000000,103333,9
602,602,West Ferdows Boulevard,60,1,1,1,1,2450000000,81666,70
603,603,East Ferdows Boulevard,53,1,1,1,0,1920000000,64000,14
604,604,Ostad Moein,45,1,0,0,0,1200000000,40000,42
605,605,Punak,58,1,1,1,0,1900000000,63333,50
606,606,Dehkade Olampic,140,3,1,1,1,4400000000,146666,11
607,607,Kook,100,2,1,1,1,3580000000,119333,33
608,608,East Ferdows Boulevard,79,2,1,1,1,2850000000,95000,14
609,609,Persian Gulf Martyrs Lake,125,3,1,1,1,3750000000,125000,48
610,610,Northern Janatabad,75,2,1,1,1,3050000000,101666,40
611,611,Railway,102,2,1,1,0,4520000000,150666,54
612,612,Persian Gulf Martyrs Lake,140,3,1,1,1,8500000000,283333,48
613,613,Persian Gulf Martyrs Lake,161,3,1,1,1,8350000000,278333,48
614,614,Persian Gulf Martyrs Lake,102,2,1,1,1,4500000000,150000,48
615,615,Persian Gulf Martyrs Lake,145,4,1,1,1,5100000000,170000,48
616,616,Shahr-e-Ziba,95,2,1,1,1,2970000000,99000,60
617,617,Parand,78,2,1,1,1,460000000,15333,45
618,618,East Ferdows Boulevard,90,2,1,1,1,3150000000,105000,14
619,619,Ostad Moein,66,1,1,1,0,1090000000,36333,42
620,620,Jeyhoon,48,1,1,1,1,810000000,27000,27
621,621,Shahran,85,2,1,1,1,3200000000,106666,63
622,622,Salsabil,63,1,1,1,1,2000000000,66666,58
623,623,Dehkade Olampic,105,2,1,1,1,1035000000,34500,11
624,624,Komeil,55,1,1,1,0,1090000000,36333,32
625,625,Northern Chitgar,103,2,1,1,1,1035000000,34500,39
626,626,Shahrake Gharb,155,3,1,1,1,10000000000,333333,61
627,627,Islamshahr,106,2,1,1,0,1245000000,41500,26
628,628,Persian Gulf Martyrs Lake,100,2,1,1,1,1035000000,34500,48
629,629,Shahran,77,2,1,1,1,2650000000,88333,63
630,630,Central Janatabad,66,2,1,1,1,2700000000,90000,9
631,631,Shahr-e-Ziba,105,3,1,1,1,3600000000,120000,60
632,632,Shahran,118,2,1,1,1,3900000000,130000,63
633,633,Shahrake Qods,151,3,1,1,1,1510000000,50333,62
634,634,Pardis,86,2,1,1,1,500000000,16666,46
635,635,Pardis,85,2,1,1,1,600000000,20000,46
636,636,Pardis,86,2,1,1,1,750000000,25000,46
637,637,Pardis,86,2,1,1,1,600000000,20000,46
638,638,Central Janatabad,75,2,1,1,1,3300000000,110000,9
639,639,Farmanieh,200,3,1,1,1,20000000000,666666,18
640,640,Andisheh,46,1,1,1,0,450000000,15000,4
641,641,Pardis,98,2,1,1,1,570000000,19000,46
642,642,Zaferanieh,90,2,1,1,1,6700000000,223333,74
643,643,Southern Janatabad,70,2,1,1,1,2950000000,98333,66
644,644,Andisheh,40,1,1,1,1,350000000,11666,4
645,645,North Program Organization,58,1,1,1,1,2750000000,91666,38
646,646,Amirabad,90,2,1,1,1,4590000000,153000,2
647,647,East Ferdows Boulevard,78,2,1,1,1,3300000000,110000,14
648,648,Niavaran,200,3,1,1,1,20000000000,666666,37
649,649,Dorous,82,2,1,1,1,4200000000,140000,13
650,650,Gheitarieh,115,3,1,1,1,7485000000,249500,20
651,651,Dezashib,125,2,1,1,1,11250000000,375000,12
652,652,Pasdaran,107,2,1,1,1,9200000000,306666,47
653,653,Karoon,55,1,0,1,0,850000000,28333,31
654,654,Salsabil,50,1,1,1,1,1500000000,50000,58
656,656,Andisheh,225,4,1,1,0,5500000000,183333,4
657,657,Heravi,230,3,1,1,1,13800000000,460000,25
658,658,Elahieh,147,3,1,1,1,11500000000,383333,16
659,659,Pardis,97,2,1,1,1,900000000,30000,46
660,660,Dezashib,145,3,1,1,1,12300000000,410000,12
661,661,Narmak,50,1,1,1,0,1750000000,58333,36
662,662,Heravi,117,2,1,1,1,6100000000,203333,25
663,663,Andisheh,72,1,1,1,0,730000000,24333,4
664,664,Dorous,161,3,1,1,1,13000000000,433333,13
665,665,Farmanieh,230,3,1,1,1,23000000000,766666,18
666,666,Heravi,170,3,1,1,1,7950000000,265000,25
667,667,West Ferdows Boulevard,58,1,1,1,1,2050000000,68333,70
668,668,Shahran,57,1,1,1,1,1950000000,65000,63
669,669,Farmanieh,115,3,1,1,1,8100000000,270000,18
670,670,Pirouzi,50,1,1,1,1,1200000000,40000,49
671,671,Parand,84,2,1,1,0,850000000,28333,45
672,672,Shahrake Qods,78,2,0,1,0,580000000,19333,62
673,673,Andisheh,64,2,1,1,0,960000000,32000,4
674,674,Punak,113,2,1,1,1,6500000000,216666,50
675,675,Heravi,175,3,1,1,1,9450000000,315000,25
676,676,Heravi,111,2,1,1,1,6050000000,201666,25
677,677,Heravi,128,3,1,1,1,6500000000,216666,25
678,678,Gheitarieh,200,4,1,1,1,14000000000,466666,20
679,679,Saadat Abad,131,2,1,1,1,7980000000,266000,57
680,680,Heravi,105,3,1,1,1,6000000000,200000,25
681,681,Pardis,87,2,1,1,1,650000000,21666,46
682,682,Salsabil,61,2,1,1,0,1100000000,36666,58
683,683,Ozgol,140,3,1,1,1,6300000000,210000,43
684,684,Saadat Abad,122,2,1,1,1,7900000000,263333,57
685,685,Punak,95,2,1,1,1,6700000000,223333,50
686,686,Ostad Moein,57,1,1,1,1,1600000000,53333,42
687,687,Andisheh,81,2,1,1,0,1109700000,36990,4
688,688,Andisheh,94,2,1,1,1,1250000000,41666,4
689,689,Kahrizak,134,2,1,1,1,1608000000,53600,29
690,690,Parand,74,2,0,0,1,315000000,10500,45
691,691,Andisheh,44,1,1,1,0,585000000,19500,4
692,692,Qasr-od-Dasht,100,2,1,1,1,3250000000,108333,52
693,693,Shahrake Gharb,175,3,1,1,1,9300000000,310000,61
694,694,Shahran,54,2,1,1,0,1850000000,61666,63
695,695,Amirieh,96,2,1,1,1,2210000000,73666,3
696,696,Karoon,90,2,1,1,1,2400000000,80000,31
697,697,Shahran,90,2,1,1,1,3170000000,105666,63
698,698,Karoon,68,2,0,0,0,1100000000,36666,31
699,699,Karoon,68,2,0,0,0,1100000000,36666,31
700,700,Shahran,90,2,1,1,1,3200000000,106666,63
701,701,Punak,97,2,1,1,1,4700000000,156666,50
702,702,Punak,78,2,1,1,0,2730000000,91000,50
703,703,Shahran,125,3,1,1,1,5550000000,185000,63
704,704,Farmanieh,97,2,1,1,1,5950000000,198333,18
705,705,Farmanieh,100,2,1,1,1,6200000000,206666,18
706,706,Feiz Garden,63,2,1,1,1,2100000000,70000,19
707,707,Punak,57,1,1,1,1,2000000000,66666,50
708,708,Feiz Garden,109,3,1,1,1,4230000000,141000,19
709,709,Heravi,78,2,1,1,1,3300000000,110000,25
710,710,Niavaran,250,3,1,1,1,32500000000,1083333,37
711,711,Heravi,140,3,1,1,1,6800000000,226666,25
712,712,Pardis,100,2,1,1,1,500000000,16666,46
713,713,Shahr-e-Ziba,95,2,1,1,1,3150000000,105000,60
714,714,Parand,85,2,1,1,1,1150000000,38333,45
715,715,Pasdaran,100,2,1,1,1,5500000000,183333,47
716,716,Narmak,82,2,1,1,1,3050000000,101666,36
717,717,Beryanak,150,3,1,1,1,2800000000,93333,8
718,718,Islamshahr,49,1,1,1,0,460000000,15333,26
719,719,Andisheh,216,4,1,1,0,5700000000,190000,4
720,720,Parand,77,2,0,0,0,440000000,14666,45
721,721,Shahr-e-Ziba,63,1,1,1,1,2080000000,69333,60
722,722,Parand,125,3,1,1,0,1300000000,43333,45
723,723,East Ferdows Boulevard,45,1,1,1,1,1900000000,63333,14
724,724,Qalandari,135,3,1,1,1,7500000000,250000,51
725,725,Qalandari,80,2,1,0,1,4700000000,156666,51
726,726,Gheitarieh,155,3,1,1,1,9800000000,326666,20
727,727,Punak,125,3,1,1,1,6300000000,210000,50
728,728,Qalandari,95,2,1,1,1,6250000000,208333,51
729,729,Qalandari,85,2,1,1,1,4500000000,150000,51
730,730,Qalandari,110,2,1,1,1,8100000000,270000,51
731,731,Shahr-e-Ziba,63,1,1,1,1,2350000000,78333,60
732,732,Gheitarieh,210,3,1,1,1,14000000000,466666,20
733,733,Gheitarieh,145,3,1,1,1,11600000000,386666,20
734,734,Jordan,171,3,1,1,1,8900000000,296666,28
735,735,East Ferdows Boulevard,55,1,1,1,1,1830000000,61000,14
736,736,Jordan,140,3,1,1,1,7700000000,256666,28
737,737,Jordan,147,3,1,1,1,8700000000,290000,28
738,738,Shahr-e-Ziba,83,2,1,1,1,2400000000,80000,60
739,739,Pardis,105,2,1,1,1,514000000,17133,46
740,740,East Ferdows Boulevard,55,1,1,1,1,2000000000,66666,14
741,741,Punak,62,2,1,1,1,2100000000,70000,50
742,742,Persian Gulf Martyrs Lake,55,1,1,1,1,1900000000,63333,48
743,743,West Ferdows Boulevard,75,2,1,1,0,1950000000,65000,70
744,744,West Ferdows Boulevard,95,2,1,1,1,4200000000,140000,70
745,745,Central Janatabad,89,2,1,1,1,3620000000,120666,9
746,746,Air force,202,3,1,1,1,7474000000,249133,1
747,747,Southern Janatabad,51,1,1,1,0,1720000000,57333,66
748,748,Punak,145,3,1,1,1,7600000000,253333,50
749,749,Punak,115,3,1,1,1,5000000000,166666,50
750,750,Shahrake Gharb,130,3,1,1,1,8450000000,281666,61
751,751,Qasr-od-Dasht,62,1,0,1,0,950000000,31666,52
752,752,Shahr-e-Ziba,94,2,1,1,1,3160000000,105333,60
753,753,Pardis,87,2,1,1,1,726000000,24200,46
754,754,Komeil,51,2,0,1,1,1050000000,35000,32
755,755,Shahr-e-Ziba,95,2,1,1,1,2870000000,95666,60
756,756,Jeyhoon,80,2,1,1,1,2150000000,71666,27
757,757,Punak,145,3,1,1,1,4300000000,143333,50
758,758,Shahrake Gharb,155,3,1,1,1,9300000000,310000,61
759,759,Gheitarieh,175,3,1,1,1,15225000000,507500,20
760,760,Shahran,94,2,1,1,1,4700000000,156666,63
761,761,Ekhtiarieh,89,2,1,1,1,3300000000,110000,15
762,762,Punak,136,3,1,1,1,7550000000,251666,50
763,763,Feiz Garden,60,1,1,1,1,2450000000,81666,19
764,764,Southern Janatabad,120,3,1,1,1,5000000000,166666,66
765,765,Pakdasht,137,3,1,1,1,1750000000,58333,44
766,766,Shahrake Gharb,160,3,1,1,1,12500000000,416666,61
767,767,Saadat Abad,110,2,1,1,1,8800000000,293333,57
768,768,Andisheh,71,2,1,1,0,940000000,31333,4
769,769,Shahrake Gharb,155,3,1,1,1,10000000000,333333,61
770,770,Andisheh,80,2,1,1,0,1110000000,37000,4
771,771,Andisheh,84,3,1,1,1,1590000000,53000,4
772,772,Gheitarieh,77,2,1,1,1,5544000000,184800,20
773,773,Shahran,74,2,1,1,1,4100000000,136666,63
774,774,Shahr-e-Ziba,130,3,1,1,1,5400000000,180000,60
775,775,Southern Janatabad,70,2,1,1,1,2400000000,80000,66
776,776,Parand,75,2,0,1,1,389000000,12966,45
777,777,Pasdaran,83,2,1,0,1,5000000000,166666,47
778,778,Qasr-od-Dasht,62,1,0,1,0,1100000000,36666,52
779,779,Gheitarieh,235,3,1,1,1,25900000000,863333,20
780,780,Gheitarieh,102,2,1,1,1,8100000000,270000,20
781,781,Kahrizak,138,3,1,1,1,1242000000,41400,29
782,782,Andisheh,49,1,1,1,0,380000000,12666,4
783,783,Niavaran,250,3,1,1,0,45000000000,1500000,37
784,784,Salsabil,48,1,1,1,0,995000000,33166,58
785,785,Pirouzi,68,2,1,1,0,1550000000,51666,49
786,786,Marzdaran,128,3,1,1,1,5200000000,173333,34
787,787,Pirouzi,60,1,1,1,1,1380000000,46000,49
788,788,Northern Janatabad,85,2,1,1,1,3200000000,106666,40
789,789,Islamshahr,85,2,1,1,1,565000000,18833,26
790,790,Islamshahr,78,2,1,0,0,550000000,18333,26
791,791,Pirouzi,38,1,1,1,0,850000000,28333,49
792,792,Pirouzi,92,2,1,0,1,2760000000,92000,49
793,793,Shahran,95,2,1,1,1,4650000000,155000,63
794,794,East Ferdows Boulevard,105,3,1,1,1,3900000000,130000,14
795,795,Pardis,92,2,0,0,1,550000000,18333,46
796,796,West Ferdows Boulevard,76,2,1,1,0,2400000000,80000,70
797,797,Gheitarieh,161,3,1,1,1,15350000000,511666,20
798,798,Ray,50,1,1,0,1,750000000,25000,55
799,799,West Ferdows Boulevard,78,2,1,1,1,2650000000,88333,70
800,800,East Ferdows Boulevard,54,1,1,1,1,2150000000,71666,14
801,801,Shahr-e-Ziba,100,2,1,1,1,3800000000,126666,60
802,802,East Ferdows Boulevard,100,2,1,1,1,3500000000,116666,14
803,803,Jeyhoon,110,3,1,1,1,2330000000,77666,27
804,804,East Ferdows Boulevard,57,1,1,1,1,2050000000,68333,14
805,805,Andisheh,63,2,1,1,0,870000000,29000,4
806,806,Ostad Moein,100,2,1,1,1,3600000000,120000,42
807,807,Shahrake Qods,80,1,0,1,0,560000000,18666,62
808,808,East Ferdows Boulevard,115,2,1,1,1,4200000000,140000,14
809,809,West Ferdows Boulevard,68,1,1,1,0,1950000000,65000,70
810,810,East Ferdows Boulevard,75,2,1,1,1,2350000000,78333,14
811,811,West Ferdows Boulevard,48,1,1,1,0,1900000000,63333,70
812,812,West Ferdows Boulevard,75,2,1,1,0,2450000000,81666,70
813,813,Shahran,115,2,1,1,1,5000000000,166666,63
814,814,East Ferdows Boulevard,106,2,1,1,1,3500000000,116666,14
815,815,East Ferdows Boulevard,56,1,1,1,1,1980000000,66000,14
816,816,East Ferdows Boulevard,58,1,1,1,1,2080000000,69333,14
817,817,Central Janatabad,95,2,1,1,1,3700000000,123333,9
818,818,West Ferdows Boulevard,50,1,1,1,1,1900000000,63333,70
819,819,Central Janatabad,60,2,1,1,0,2100000000,70000,9
820,820,East Ferdows Boulevard,60,1,1,1,1,1920000000,64000,14
821,821,West Ferdows Boulevard,57,1,1,1,1,2300000000,76666,70
822,822,West Ferdows Boulevard,72,2,1,1,0,2300000000,76666,70
823,823,East Ferdows Boulevard,71,2,1,1,0,2280000000,76000,14
824,824,Northren Jamalzadeh,123,2,1,1,1,3600000000,120000,41
825,825,West Ferdows Boulevard,50,1,1,1,1,1950000000,65000,70
826,826,Shahr-e-Ziba,58,1,1,1,1,1850000000,61666,60
827,827,East Ferdows Boulevard,54,1,1,1,1,2050000000,68333,14
828,828,Shahr-e-Ziba,85,2,1,1,1,2350000000,78333,60
829,829,West Ferdows Boulevard,85,2,1,1,1,3450000000,115000,70
830,830,East Ferdows Boulevard,55,1,1,1,1,1920000000,64000,14
831,831,West Ferdows Boulevard,72,2,1,1,1,2500000000,83333,70
832,832,Shahr-e-Ziba,58,1,1,1,1,1850000000,61666,60
833,833,East Ferdows Boulevard,115,2,1,1,1,5200000000,173333,14
834,834,West Ferdows Boulevard,100,2,1,1,1,3450000000,115000,70
835,835,Persian Gulf Martyrs Lake,116,2,1,1,1,4170000000,139000,48
836,836,Persian Gulf Martyrs Lake,105,2,1,1,1,3250000000,108333,48
837,837,East Ferdows Boulevard,60,1,1,1,0,1800000000,60000,14
838,838,Feiz Garden,53,1,1,1,1,2120000000,70666,19
839,839,East Ferdows Boulevard,55,1,1,1,1,1780000000,59333,14
840,840,East Ferdows Boulevard,76,2,1,1,1,2250000000,75000,14
841,841,Persian Gulf Martyrs Lake,111,3,1,1,1,3500000000,116666,48
842,842,Golestan,77,2,1,1,1,2150000000,71666,23
843,843,East Ferdows Boulevard,58,1,1,1,1,1860000000,62000,14
844,844,Southern Program Organization,94,2,1,1,0,3200000000,106666,67
845,845,Shahr-e-Ziba,58,1,1,1,1,1880000000,62666,60
846,846,Golestan,108,2,1,1,1,3300000000,110000,23
847,847,Feiz Garden,56,1,1,1,1,2000000000,66666,19
848,848,North Program Organization,84,2,1,1,1,3250000000,108333,38
849,849,Azarbaijan,60,2,1,1,1,1950000000,65000,7
850,850,Pardis,53,1,0,1,1,470000000,15666,46
851,851,Pirouzi,73,2,1,1,1,2555000000,85166,49
852,852,Pirouzi,73,2,0,0,1,1970000000,65666,49
853,853,Pirouzi,150,3,1,1,1,5100000000,170000,49
854,854,Pirouzi,114,2,1,1,1,3762000000,125400,49
855,855,Ostad Moein,66,2,1,1,1,1585000000,52833,42
856,856,Pardis,53,1,0,1,1,540000000,18000,46
857,857,Pirouzi,125,3,1,1,1,4000000000,133333,49
858,858,Gheitarieh,145,3,1,1,1,13625000000,454166,20
859,859,Dezashib,197,3,1,1,1,18715000000,623833,12
860,860,Tenant,135,3,1,1,1,4050000000,135000,68
861,861,Central Janatabad,90,2,1,1,0,3200000000,106666,9
862,862,Southern Janatabad,125,2,1,1,1,6625000000,220833,66
863,863,Gheitarieh,175,3,1,1,1,15500000000,516666,20
864,864,East Ferdows Boulevard,52,1,1,1,1,2300000000,76666,14
865,865,Persian Gulf Martyrs Lake,110,3,1,1,1,3100000000,103333,48
866,866,Persian Gulf Martyrs Lake,110,3,1,1,1,3100000000,103333,48
867,867,Persian Gulf Martyrs Lake,112,2,1,0,1,3300000000,110000,48
868,868,Shahran,65,2,1,1,1,2150000000,71666,63
869,869,Andisheh,48,1,1,1,1,400000000,13333,4
870,870,Persian Gulf Martyrs Lake,105,2,1,1,1,2800000000,93333,48
871,871,Shahr-e-Ziba,56,1,1,1,1,2240000000,74666,60
872,872,Golestan,108,2,1,1,1,1900000000,63333,23
873,873,Southern Janatabad,78,2,1,1,1,2920000000,97333,66
874,874,Parand,85,2,1,1,1,520000000,17333,45
875,875,Pardis,105,2,1,1,1,535000000,17833,46
876,876,Saadat Abad,145,3,1,1,1,11000000000,366666,57
877,877,Punak,145,3,1,1,1,8990000000,299666,50
878,878,Punak,140,3,1,1,1,6200000000,206666,50
879,879,Ostad Moein,66,2,1,1,1,1580000000,52666,42
